CV1 CV2 aepbe0 electron_affinity polarizability_pbe C O N S Cl H
-7.83539e-03 3.60948e-01 -1.5482928e+03 -1.0195600e+00 1.0622074e+01 5 0 2 0 0 8
-1.12163e-01 4.94269e-01 -1.6742598e+03 -3.5964000e-01 1.1882318e+01 5 0 2 0 0 10
-1.43069e-02 3.40041e-01 -1.5487200e+03 -9.9446000e-01 1.0748318e+01 5 0 2 0 0 8
-1.22444e-01 4.78843e-01 -1.6822439e+03 -5.2864000e-01 1.1812891e+01 5 0 2 0 0 10
-1.40446e-01 5.13398e-01 -1.6480878e+03 -1.1803000e-01 1.1902065e+01 5 0 2 0 0 10
-1.13430e-01 5.06560e-01 -1.6598485e+03 -1.9583000e-01 1.2267185e+01 5 0 2 0 0 10
1.92646e-01 5.68394e-01 -1.8022169e+03 -2.5833800e+00 1.1318487e+01 6 0 1 0 0 11
1.82730e-01 5.19657e-01 -1.6646302e+03 -6.7931000e-01 1.1618867e+01 6 0 1 0 0 9
1.82422e-01 5.07359e-01 -1.6668369e+03 -7.3737000e-01 1.1359949e+01 6 0 1 0 0 9
1.95942e-01 6.04274e-01 -1.9564558e+03 -2.6918300e+00 1.2178910e+01 6 0 1 0 0 13
2.31791e-01 5.93548e-01 -1.9431270e+03 -2.6565400e+00 1.2336814e+01 6 0 1 0 0 13
-1.23486e-01 3.32427e-01 -1.4308964e+03 9.1204000e-01 1.1926999e+01 5 0 2 0 0 6
-9.03824e-02 3.82093e-01 -1.5680863e+03 3.3850000e-01 1.1596528e+01 5 0 2 0 0 8
-9.36658e-02 3.34613e-01 -1.4249480e+03 1.6768900e+00 1.0983956e+01 5 0 2 0 0 6
-9.44458e-02 3.63041e-01 -1.5741230e+03 2.7288000e-01 1.1598962e+01 5 0 2 0 0 8
-9.71222e-02 5.81255e-01 -1.8128065e+03 -2.5268600e+00 1.2026267e+01 5 0 2 0 0 12
-9.17183e-02 3.73887e-01 -1.5692009e+03 -3.2524000e-01 1.1382164e+01 5 0 2 0 0 8
-9.87231e-02 5.88403e-01 -1.8179346e+03 -2.6406800e+00 1.1910790e+01 5 0 2 0 0 12
-6.99029e-02 4.48900e-01 -1.7112816e+03 -5.4917000e-01 1.1461917e+01 5 0 2 0 0 10
1.95577e-01 4.33938e-01 -1.5777272e+03 3.9740000e-01 1.1535807e+01 6 0 1 0 0 7
1.52807e-01 5.09732e-01 -1.6986868e+03 -5.5415000e-01 1.2172104e+01 6 0 1 0 0 9
1.98429e-01 6.22947e-01 -1.9565350e+03 -2.7022000e+00 1.2023858e+01 6 0 1 0 0 13
1.90665e-01 5.63484e-01 -1.8164460e+03 -7.9819000e-01 1.2333894e+01 6 0 1 0 0 11
1.91450e-01 5.28469e-01 -1.8186504e+03 -7.8667000e-01 1.2164269e+01 6 0 1 0 0 11
2.31093e-01 5.28434e-01 -1.8223519e+03 -8.1815000e-01 1.2267423e+01 6 0 1 0 0 11
2.24807e-01 4.89781e-01 -1.6806888e+03 -1.0056000e-01 1.2106380e+01 6 0 1 0 0 9
2.23870e-01 6.15134e-01 -1.9391536e+03 -2.6122900e+00 1.2423235e+01 6 0 1 0 0 13
2.24881e-01 5.29333e-01 -1.8186276e+03 -7.7343000e-01 1.2171879e+01 6 0 1 0 0 11
1.79042e-01 6.52231e-01 -1.9506903e+03 -2.8432800e+00 1.2457940e+01 6 0 1 0 0 13
-1.68172e-01 4.02548e-01 -1.4537023e+03 6.8936000e-01 1.0729091e+01 5 0 2 0 0 6
-1.53568e-01 4.39136e-01 -1.5718898e+03 -6.1830000e-02 1.1334362e+01 5 0 2 0 0 8
-1.56580e-01 4.43379e-01 -1.5669569e+03 -8.1940000e-02 1.1766004e+01 5 0 2 0 0 8
-1.52471e-01 4.18667e-01 -1.5675925e+03 -3.1655000e-01 1.1267358e+01 5 0 2 0 0 8
-1.52800e-01 5.34231e-01 -1.7032958e+03 -3.2340000e-01 1.1207048e+01 5 0 2 0 0 10
-1.19897e-01 5.58692e-01 -1.8093724e+03 -2.5013300e+00 1.1866446e+01 5 0 2 0 0 12
-1.67894e-01 4.19702e-01 -1.5652474e+03 -2.2333000e-01 1.1206016e+01 5 0 2 0 0 8
-1.25891e-01 5.63083e-01 -1.8288757e+03 -2.9419700e+00 1.1810275e+01 5 0 2 0 0 12
-1.55106e-01 5.12379e-01 -1.7047004e+03 -4.5572000e-01 1.1428703e+01 5 0 2 0 0 10
-1.39927e-01 4.15285e-01 -1.5799711e+03 -5.4965000e-01 1.1749997e+01 5 0 2 0 0 8
1.84526e-01 4.51354e-01 -1.7057579e+03 -5.1309000e-01 1.2082185e+01 6 0 1 0 0 9
-1.49518e-01 3.95142e-01 -1.5807063e+03 -4.9782000e-01 1.1525580e+01 5 0 2 0 0 8
-1.47294e-01 4.16368e-01 -1.5704895e+03 -2.4840000e-02 1.1179927e+01 5 0 2 0 0 8
-5.12335e-02 3.48509e-01 -1.5414955e+03 -9.1160000e-01 1.1017986e+01 5 0 2 0 0 8
-1.54029e-01 5.58683e-01 -1.8058611e+03 -2.8320800e+00 1.2123504e+01 5 0 2 0 0 12
-1.15634e-01 4.92938e-01 -1.6794177e+03 -1.6926000e-01 1.1497228e+01 5 0 2 0 0 10
-2.99517e-02 3.38053e-01 -1.4292826e+03 9.1437000e-01 1.0802481e+01 5 0 2 0 0 6
-1.02321e-01 4.11088e-01 -1.5565177e+03 -4.7561000e-01 1.1674640e+01 5 0 2 0 0 8
-2.39928e-02 3.51425e-01 -1.3992065e+03 1.0933700e+00 1.1318687e+01 5 0 2 0 0 6
-6.55645e-02 3.89648e-01 -1.5466151e+03 6.7727000e-01 1.2179379e+01 5 0 2 0 0 8
-6.96694e-02 3.64216e-01 -1.5477234e+03 5.1632000e-01 1.1646322e+01 5 0 2 0 0 8
-1.02587e-01 3.63248e-01 -1.5737112e+03 3.1562000e-01 1.1851923e+01 5 0 2 0 0 8
-9.61625e-02 3.43687e-01 -1.4251370e+03 1.6602700e+00 1.1258942e+01 5 0 2 0 0 6
-6.66906e-02 3.69424e-01 -1.5463713e+03 5.1920000e-01 1.1527171e+01 5 0 2 0 0 8
-9.20515e-03 4.78142e-01 -1.5433125e+03 3.4131000e-01 1.0639760e+01 5 0 2 0 0 8
-5.14139e-02 4.95360e-01 -1.6835281e+03 -1.4991000e-01 1.1352528e+01 5 0 2 0 0 10
-5.46368e-03 4.14483e-01 -1.5410940e+03 4.0673000e-01 1.0896962e+01 5 0 2 0 0 8
-5.20265e-02 4.53387e-01 -1.6844463e+03 -2.4499000e-01 1.1501532e+01 5 0 2 0 0 10
1.69234e-01 5.84957e-01 -1.7857627e+03 -2.9619300e+00 1.2047750e+01 6 0 1 0 0 11
2.04207e-01 5.39205e-01 -1.7899143e+03 -2.3990600e+00 1.1683586e+01 6 0 1 0 0 11
-1.17148e-01 4.98079e-01 -1.6593524e+03 -2.3379900e+00 1.1214839e+01 5 0 2 0 0 10
1.58591e-01 5.51480e-01 -1.7867899e+03 -8.4144000e-01 1.2579314e+01 6 0 1 0 0 11
1.09035e-01 4.00620e-01 -1.6286262e+03 -2.0102200e+00 1.2085014e+01 6 0 1 0 0 9
-1.63576e-01 5.88505e-01 -1.8045458e+03 -2.9829800e+00 1.2161909e+01 5 0 2 0 0 12
-1.23608e-01 4.79444e-01 -1.6790560e+03 -4.4045000e-01 1.1522208e+01 5 0 2 0 0 10
-3.69585e-02 3.72181e-01 -1.5391387e+03 -1.1366100e+00 1.0911576e+01 5 0 2 0 0 8
2.02957e-01 6.36121e-01 -1.7945044e+03 -2.6570300e+00 1.1378969e+01 6 0 1 0 0 11
1.96177e-01 5.85428e-01 -1.6512023e+03 -8.0429000e-01 1.1531129e+01 6 0 1 0 0 9
2.11447e-01 6.26628e-01 -1.9405386e+03 -2.4441600e+00 1.2403893e+01 6 0 1 0 0 13
1.94522e-01 5.35809e-01 -1.7910724e+03 -7.2129000e-01 1.2212060e+01 6 0 1 0 0 11
1.47266e-01 4.25371e-01 -1.6356641e+03 -1.8569400e+00 1.1860120e+01 6 0 1 0 0 9
2.35323e-01 5.79851e-01 -1.9396537e+03 -2.6609400e+00 1.2400063e+01 6 0 1 0 0 13
2.12032e-01 4.99016e-01 -1.7949547e+03 -7.2293000e-01 1.2532249e+01 6 0 1 0 0 11
1.58308e-01 3.82574e-01 -1.6397749e+03 -1.8252700e+00 1.2287099e+01 6 0 1 0 0 9
1.93649e-01 5.93651e-01 -1.9387682e+03 -2.5754600e+00 1.2252730e+01 6 0 1 0 0 13
1.84568e-01 5.07721e-01 -1.7928901e+03 -7.1266000e-01 1.2522894e+01 6 0 1 0 0 11
1.28076e-01 3.68112e-01 -1.6358314e+03 -1.8466300e+00 1.1880873e+01 6 0 1 0 0 9
-1.23032e-01 5.63977e-01 -1.8087882e+03 -2.7250200e+00 1.1897028e+01 5 0 2 0 0 12
-1.14187e-01 5.45891e-01 -1.8132531e+03 -2.5528600e+00 1.1982223e+01 5 0 2 0 0 12
1.97163e-03 4.11681e-01 -1.5467001e+03 -1.0263100e+00 1.0629409e+01 5 0 2 0 0 8
-1.08762e-01 5.68570e-01 -1.8127748e+03 -2.8940600e+00 1.2042543e+01 5 0 2 0 0 12
-1.08609e-01 5.53235e-01 -1.8124752e+03 -2.7718300e+00 1.1978441e+01 5 0 2 0 0 12
-1.15418e-01 5.11897e-01 -1.6811368e+03 -4.7414000e-01 1.1849674e+01 5 0 2 0 0 10
-9.46255e-03 3.34789e-01 -1.5464003e+03 -9.8680000e-01 1.0664457e+01 5 0 2 0 0 8
-1.09561e-01 5.19298e-01 -1.6574481e+03 -1.8908000e-01 1.2209414e+01 5 0 2 0 0 10
1.95106e-01 5.41884e-01 -1.8046178e+03 -2.7193400e+00 1.1488829e+01 6 0 1 0 0 11
1.93357e-01 4.94376e-01 -1.6662588e+03 -7.5579000e-01 1.1686690e+01 6 0 1 0 0 9
2.04716e-01 6.10331e-01 -1.9544619e+03 -2.6301700e+00 1.2147983e+01 6 0 1 0 0 13
1.85943e-01 4.91551e-01 -1.6707638e+03 1.7701000e-01 1.2395560e+01 6 0 1 0 0 9
1.70715e-01 6.17183e-01 -1.9332754e+03 -2.8406800e+00 1.2398860e+01 6 0 1 0 0 13
1.87582e-01 5.16500e-01 -1.8122419e+03 -7.2775000e-01 1.2107724e+01 6 0 1 0 0 11
-1.16327e-01 5.59589e-01 -1.8278501e+03 -2.6452500e+00 1.1718353e+01 5 0 2 0 0 12
-1.11043e-01 5.44496e-01 -1.8138354e+03 -2.5006500e+00 1.1855818e+01 5 0 2 0 0 12
-9.23732e-02 5.72414e-01 -1.8114955e+03 -2.5679600e+00 1.2014395e+01 5 0 2 0 0 12
-1.05755e-01 5.93606e-01 -1.8171763e+03 -2.5895800e+00 1.1905132e+01 5 0 2 0 0 12
1.77166e-01 4.75504e-01 -1.6762991e+03 1.4301000e-01 1.2747795e+01 6 0 1 0 0 9
1.83267e-01 5.20996e-01 -1.8145292e+03 -7.8051000e-01 1.2040217e+01 6 0 1 0 0 11
2.38033e-01 6.23702e-01 -1.9406581e+03 -2.6071900e+00 1.2275932e+01 6 0 1 0 0 13
1.96970e-01 6.07568e-01 -1.9562782e+03 -2.7244000e+00 1.2229730e+01 6 0 1 0 0 13
1.85298e-01 5.23632e-01 -1.8155187e+03 -8.4356000e-01 1.2122171e+01 6 0 1 0 0 11
-1.62597e-01 4.03775e-01 -1.4486090e+03 8.1554000e-01 1.0888521e+01 5 0 2 0 0 6
-2.13997e-01 5.00621e-01 -1.5808605e+03 -1.8598000e-01 1.1309877e+01 5 0 2 0 0 8
-1.71324e-01 5.96779e-01 -1.8253872e+03 -2.9448400e+00 1.1713486e+01 5 0 2 0 0 12
-1.22946e-01 5.63208e-01 -1.8114100e+03 -2.6615500e+00 1.1807611e+01 5 0 2 0 0 12
-1.53396e-01 5.09157e-01 -1.7081913e+03 -4.1999000e-01 1.1377116e+01 5 0 2 0 0 10
-1.89113e-01 5.52685e-01 -1.6972142e+03 -3.3619000e-01 1.1614749e+01 5 0 2 0 0 10
-1.74452e-01 4.44967e-01 -1.5890568e+03 -2.2516000e-01 1.1339509e+01 5 0 2 0 0 8
-2.21425e-01 4.82634e-01 -1.5788951e+03 -1.7471000e-01 1.1127423e+01 5 0 2 0 0 8
-1.50857e-01 5.64207e-01 -1.8093553e+03 -2.8082100e+00 1.2091164e+01 5 0 2 0 0 12
-1.89524e-01 5.49447e-01 -1.6968033e+03 -3.4572000e-01 1.1486309e+01 5 0 2 0 0 10
-1.82010e-01 4.60183e-01 -1.4511067e+03 7.7032000e-01 1.0683380e+01 5 0 2 0 0 6
-1.65166e-01 4.91371e-01 -1.5583098e+03 -3.0650000e-01 1.1394619e+01 5 0 2 0 0 8
-8.37619e-02 4.00991e-01 -1.5669388e+03 -4.4141000e-01 1.1588046e+01 5 0 2 0 0 8
-1.57091e-01 4.35360e-01 -1.5638683e+03 1.8282000e-01 1.1410974e+01 5 0 2 0 0 8
-8.65207e-02 3.89118e-01 -1.5715902e+03 -3.2663000e-01 1.1607040e+01 5 0 2 0 0 8
-1.11370e-01 5.89498e-01 -1.8086337e+03 -2.5720800e+00 1.1791888e+01 5 0 2 0 0 12
-1.09858e-01 5.06514e-01 -1.6796022e+03 -1.5217000e-01 1.1736116e+01 5 0 2 0 0 10
-1.54404e-01 5.32167e-01 -1.7032794e+03 -4.4637000e-01 1.1351674e+01 5 0 2 0 0 10
-6.78324e-02 4.51514e-01 -1.7114003e+03 -5.4405000e-01 1.1560179e+01 5 0 2 0 0 10
1.98060e-01 4.69715e-01 -1.7044083e+03 -5.1808000e-01 1.1969911e+01 6 0 1 0 0 9
-1.33482e-01 4.18174e-01 -1.5789360e+03 -5.4405000e-01 1.1621391e+01 5 0 2 0 0 8
1.85411e-01 4.60981e-01 -1.7058118e+03 -5.2472000e-01 1.2138873e+01 6 0 1 0 0 9
-1.51223e-01 4.08305e-01 -1.5807493e+03 -5.2251000e-01 1.1631443e+01 5 0 2 0 0 8
-7.79066e-02 3.74431e-01 -1.5759542e+03 1.9660000e-02 1.1114907e+01 5 0 2 0 0 8
-9.95594e-02 3.82810e-01 -1.3894143e+03 7.9724000e-01 1.1207602e+01 5 0 2 0 0 6
-7.79781e-02 4.29300e-01 -1.5284045e+03 -7.1100000e-02 1.0526356e+01 5 0 2 0 0 8
-2.93361e-02 3.97443e-01 -1.5497124e+03 3.1358000e-01 1.0821643e+01 5 0 2 0 0 8
-6.15229e-02 4.43214e-01 -1.6878470e+03 -2.6023000e-01 1.1475926e+01 5 0 2 0 0 10
-1.40374e-01 4.49235e-01 -1.5697301e+03 2.1820000e-02 1.1278767e+01 5 0 2 0 0 8
-5.44592e-02 3.98659e-01 -1.5407471e+03 -9.6080000e-02 1.1493267e+01 5 0 2 0 0 8
-4.83990e-02 4.55519e-01 -1.6855481e+03 -2.3145000e-01 1.1467530e+01 5 0 2 0 0 10
2.04316e-01 5.41965e-01 -1.7921080e+03 -2.6671100e+00 1.1733811e+01 6 0 1 0 0 11
-1.27244e-01 4.95618e-01 -1.6604420e+03 -2.5816700e+00 1.1397336e+01 5 0 2 0 0 10
1.94470e-01 5.01091e-01 -1.7968248e+03 -7.6371000e-01 1.2434753e+01 6 0 1 0 0 11
1.90192e-01 5.09057e-01 -1.7933176e+03 -7.0124000e-01 1.2503492e+01 6 0 1 0 0 11
1.32138e-01 3.68463e-01 -1.6368151e+03 -1.9090900e+00 1.1981151e+01 6 0 1 0 0 9
-1.24597e-01 5.62084e-01 -1.8103682e+03 -2.7402600e+00 1.2015171e+01 5 0 2 0 0 12
-1.05578e-01 5.38947e-01 -1.8127188e+03 -2.5470500e+00 1.1864043e+01 5 0 2 0 0 12
-9.77299e-03 3.37400e-01 -1.5482351e+03 -1.0617600e+00 1.0813570e+01 5 0 2 0 0 8
2.05889e-01 6.13391e-01 -1.8034077e+03 -2.7650800e+00 1.1498279e+01 6 0 1 0 0 11
-1.67069e-01 4.81462e-01 -1.5593522e+03 -3.9385000e-01 1.0719104e+01 5 0 2 0 0 8
1.68228e-01 6.19216e-01 -1.9307765e+03 -2.6218300e+00 1.2400603e+01 6 0 1 0 0 13
2.03153e-01 5.97519e-01 -1.9376721e+03 -2.4893900e+00 1.2246719e+01 6 0 1 0 0 13
1.80800e-01 5.10701e-01 -1.7926127e+03 -6.9180000e-01 1.2504578e+01 6 0 1 0 0 11
1.26496e-01 3.76565e-01 -1.6364635e+03 -1.8259200e+00 1.1984247e+01 6 0 1 0 0 9
-1.15340e-01 5.47997e-01 -1.8099773e+03 -2.7962200e+00 1.1846584e+01 5 0 2 0 0 12
-1.02360e-01 5.65565e-01 -1.8128794e+03 -2.8563500e+00 1.2098805e+01 5 0 2 0 0 12
-1.18774e-01 5.79372e-01 -1.8171349e+03 -2.6391400e+00 1.2114219e+01 5 0 2 0 0 12
-1.14666e-01 5.51606e-01 -1.8132660e+03 -2.5565800e+00 1.1848614e+01 5 0 2 0 0 12
-1.64553e-02 3.44011e-01 -1.5472511e+03 -9.8031000e-01 1.0761738e+01 5 0 2 0 0 8
1.93519e-01 5.57121e-01 -1.8123490e+03 -2.9656300e+00 1.1471137e+01 6 0 1 0 0 11
-1.62547e-01 4.95592e-01 -1.5508804e+03 -3.6066000e-01 1.0551433e+01 5 0 2 0 0 8
-1.38332e-01 5.13952e-01 -1.6831249e+03 -2.7123400e+00 1.1002927e+01 5 0 2 0 0 10
1.95666e-01 5.93870e-01 -1.9404675e+03 -2.7828500e+00 1.2320659e+01 6 0 1 0 0 13
1.80747e-01 5.02761e-01 -1.8165861e+03 -8.3293000e-01 1.2129367e+01 6 0 1 0 0 11
1.77791e-01 5.12694e-01 -1.8136135e+03 -7.2933000e-01 1.2121856e+01 6 0 1 0 0 11
-1.25150e-01 5.67149e-01 -1.8298192e+03 -2.7293800e+00 1.1745194e+01 5 0 2 0 0 12
-9.33885e-02 5.83451e-01 -1.8191824e+03 -2.5767100e+00 1.1916322e+01 5 0 2 0 0 12
-1.23590e-01 5.49958e-01 -1.8138340e+03 -2.7424700e+00 1.1919193e+01 5 0 2 0 0 12
2.32954e-01 6.33167e-01 -1.9604779e+03 -2.6592100e+00 1.2114481e+01 6 0 1 0 0 13
2.24607e-01 5.18976e-01 -1.6776262e+03 -6.5780000e-02 1.1850409e+01 6 0 1 0 0 9
2.24947e-01 5.61810e-01 -1.8197067e+03 -7.4545000e-01 1.1957015e+01 6 0 1 0 0 11
2.23508e-01 5.40860e-01 -1.8202710e+03 -7.3951000e-01 1.2117557e+01 6 0 1 0 0 11
1.78300e-01 5.13070e-01 -1.8150829e+03 -7.8368000e-01 1.2202045e+01 6 0 1 0 0 11
1.81653e-01 5.07577e-01 -1.8175912e+03 -8.5640000e-01 1.2408032e+01 6 0 1 0 0 11
1.75301e-01 5.17790e-01 -1.8160826e+03 -8.3963000e-01 1.2090473e+01 6 0 1 0 0 11
-1.92343e-01 4.28945e-01 -1.4537673e+03 6.8731000e-01 1.0750395e+01 5 0 2 0 0 6
-1.64356e-01 5.28201e-01 -1.7073469e+03 -5.0943000e-01 1.1444118e+01 5 0 2 0 0 10
-1.60289e-01 4.13747e-01 -1.5677119e+03 1.3523000e-01 1.1410814e+01 5 0 2 0 0 8
-1.63072e-01 4.26380e-01 -1.5700177e+03 2.0817000e-01 1.2148534e+01 5 0 2 0 0 8
-2.22310e-01 4.88045e-01 -1.5804264e+03 -2.3197000e-01 1.1189892e+01 5 0 2 0 0 8
-1.25779e-01 5.82415e-01 -1.8283818e+03 -2.6511700e+00 1.1674470e+01 5 0 2 0 0 12
-9.85081e-02 6.01788e-01 -1.8196449e+03 -2.6449900e+00 1.1993304e+01 5 0 2 0 0 12
-1.60579e-01 4.81664e-01 -1.5454326e+03 -2.3529000e-01 1.0432845e+01 5 0 2 0 0 8
-1.62902e-01 3.98482e-01 -1.5658997e+03 -9.4890000e-02 1.1551349e+01 5 0 2 0 0 8
-1.56773e-01 4.95985e-01 -1.7037974e+03 -3.3415000e-01 1.1303311e+01 5 0 2 0 0 10
-1.21538e-01 3.34393e-01 -1.4369529e+03 1.1438600e+00 1.2823233e+01 5 0 2 0 0 6
-1.16563e-01 3.39068e-01 -1.4313755e+03 1.6063800e+00 1.1316446e+01 5 0 2 0 0 6
-1.09678e-01 3.64926e-01 -1.5710547e+03 3.4943000e-01 1.1725696e+01 5 0 2 0 0 8
-1.74482e-01 4.32897e-01 -1.5874581e+03 -1.3890000e-01 1.1235143e+01 5 0 2 0 0 8
-1.36445e-01 4.01629e-01 -1.5794208e+03 -5.2626000e-01 1.1737805e+01 5 0 2 0 0 8
-9.02123e-02 4.59605e-01 -1.5346610e+03 -1.9231000e-01 1.0722799e+01 5 0 2 0 0 8
-6.84843e-02 4.07444e-01 -1.5417053e+03 -2.6515000e-01 1.0796860e+01 5 0 2 0 0 8
-6.33024e-02 3.38025e-01 -1.4082382e+03 1.7311500e+00 1.1113522e+01 5 0 2 0 0 6
-8.67545e-02 3.66439e-01 -1.5487250e+03 5.7549000e-01 1.2046024e+01 5 0 2 0 0 8
-5.39958e-02 4.46533e-01 -1.6848434e+03 -1.5429000e-01 1.1343935e+01 5 0 2 0 0 10
-7.55468e-02 3.53910e-01 -1.5455907e+03 6.9155000e-01 1.1968928e+01 5 0 2 0 0 8
-6.39393e-02 4.67797e-01 -1.6887349e+03 -3.1059000e-01 1.1655903e+01 5 0 2 0 0 10
-1.99038e-02 4.22642e-01 -1.5465526e+03 2.9858000e-01 1.1083542e+01 5 0 2 0 0 8
-5.20696e-02 4.87400e-01 -1.5561554e+03 2.6444000e-01 1.1106582e+01 5 0 2 0 0 8
-8.79901e-02 3.67270e-01 -1.5471616e+03 4.5126000e-01 1.1565607e+01 5 0 2 0 0 8
-8.04462e-02 3.75819e-01 -1.5453629e+03 5.6946000e-01 1.1518229e+01 5 0 2 0 0 8
2.24196e-01 5.97193e-01 -1.9401058e+03 -2.8497200e+00 1.2563935e+01 6 0 1 0 0 13
2.97444e-01 4.04061e-01 -1.5331371e+03 -2.8162000e-01 1.1521791e+01 6 0 1 0 0 7
2.54838e-01 3.37238e-01 -1.3760050e+03 -8.1553000e-01 1.1195234e+01 6 0 1 0 0 5
2.20605e-01 5.79602e-01 -1.9405045e+03 -2.7335400e+00 1.2552302e+01 6 0 1 0 0 13
3.00331e-01 4.43854e-01 -1.6788417e+03 -1.0348000e+00 1.1472580e+01 6 0 1 0 0 9
1.80132e-01 5.90461e-01 -1.9345793e+03 -2.8964400e+00 1.2584363e+01 6 0 1 0 0 13
1.77366e-01 5.90630e-01 -1.9342283e+03 -2.7097700e+00 1.2313835e+01 6 0 1 0 0 13
2.32766e-01 6.13864e-01 -1.9439163e+03 -2.6414200e+00 1.2450835e+01 6 0 1 0 0 13
2.31431e-01 5.77111e-01 -1.9397036e+03 -2.5386600e+00 1.2423402e+01 6 0 1 0 0 13
2.26163e-01 5.73987e-01 -1.9392476e+03 -2.7666000e+00 1.2484933e+01 6 0 1 0 0 13
1.88231e-01 6.23114e-01 -1.9556171e+03 -2.8600000e+00 1.2283616e+01 6 0 1 0 0 13
1.80568e-01 5.43709e-01 -1.8086237e+03 -7.7989000e-01 1.2190203e+01 6 0 1 0 0 11
1.30131e-01 4.11189e-01 -1.6525474e+03 -1.9373900e+00 1.1855090e+01 6 0 1 0 0 9
1.92149e-01 5.96798e-01 -1.9386487e+03 -2.6062500e+00 1.2214649e+01 6 0 1 0 0 13
2.00934e-01 5.84011e-01 -1.9369531e+03 -2.4741300e+00 1.2200025e+01 6 0 1 0 0 13
1.94594e-01 5.96235e-01 -1.9399086e+03 -2.8632300e+00 1.2376041e+01 6 0 1 0 0 13
1.66582e-01 4.17692e-01 -1.5636826e+03 3.9203000e-01 1.3073715e+01 6 0 1 0 0 7
1.15934e-01 3.36164e-01 -1.4058938e+03 1.5188000e-01 1.2439723e+01 6 0 1 0 0 5
1.67347e-01 4.38225e-01 -1.7039062e+03 -5.2638000e-01 1.2079112e+01 6 0 1 0 0 9
1.66664e-01 6.38419e-01 -1.9346112e+03 -2.8492700e+00 1.2565459e+01 6 0 1 0 0 13
1.66126e-01 6.22148e-01 -1.9302683e+03 -2.5727000e+00 1.2405020e+01 6 0 1 0 0 13
1.66208e-01 6.20972e-01 -1.9331287e+03 -2.7952200e+00 1.2591367e+01 6 0 1 0 0 13
1.97532e-01 6.18004e-01 -1.9535522e+03 -2.7565900e+00 1.2224490e+01 6 0 1 0 0 13
1.88633e-01 5.41722e-01 -1.8080112e+03 -7.3446000e-01 1.2134674e+01 6 0 1 0 0 11
1.71345e-01 4.55096e-01 -1.6733976e+03 2.7720000e-01 1.2821132e+01 6 0 1 0 0 9
1.41848e-01 4.20619e-01 -1.6532131e+03 -1.8932500e+00 1.1808631e+01 6 0 1 0 0 9
1.12428e-01 3.38447e-01 -1.5154486e+03 2.3840000e-02 1.2287277e+01 6 0 1 0 0 7
1.85363e-01 5.19343e-01 -1.8138442e+03 -8.1764000e-01 1.2380104e+01 6 0 1 0 0 11
1.87025e-01 5.11787e-01 -1.8137230e+03 -8.1348000e-01 1.2124219e+01 6 0 1 0 0 11
2.04177e-01 6.08989e-01 -1.9358574e+03 -2.5418600e+00 1.2207729e+01 6 0 1 0 0 13
2.29345e-01 6.09436e-01 -1.9413916e+03 -2.7211600e+00 1.2405709e+01 6 0 1 0 0 13
1.69597e-01 4.17281e-01 -1.5618163e+03 1.3308000e-01 1.2627152e+01 6 0 1 0 0 7
1.23273e-01 3.47896e-01 -1.4052642e+03 -1.7610000e-02 1.2046386e+01 6 0 1 0 0 5
1.74013e-01 4.41489e-01 -1.7027566e+03 -5.1775000e-01 1.1994102e+01 6 0 1 0 0 9
-1.18838e-01 3.04218e-01 -1.4316298e+03 5.6060000e-01 1.1641096e+01 5 0 2 0 0 6
-4.10314e-01 2.15790e-02 -1.2721978e+03 5.2935000e-01 1.1155388e+01 5 0 2 0 0 4
-9.90781e-02 3.53594e-01 -1.5739330e+03 -8.7100000e-03 1.1135726e+01 5 0 2 0 0 8
-7.53186e-02 3.86179e-01 -1.5368475e+03 -7.1070000e-02 1.1282817e+01 5 0 2 0 0 8
-1.28096e-01 2.73401e-01 -1.3805781e+03 -1.4700000e-03 1.0837086e+01 5 0 2 0 0 6
-6.88051e-02 4.57000e-01 -1.6841005e+03 -1.4562000e-01 1.1389674e+01 5 0 2 0 0 10
1.62966e-01 6.34947e-01 -1.9327643e+03 -2.8399600e+00 1.2574635e+01 6 0 1 0 0 13
-1.17084e-01 4.17868e-01 -1.5295310e+03 -2.9217000e-01 1.1948379e+01 5 0 2 0 0 8
-1.11854e-01 4.98673e-01 -1.6716001e+03 -3.5427000e-01 1.1771082e+01 5 0 2 0 0 10
-1.40720e-01 4.59336e-01 -1.5051217e+03 -6.9500000e-03 1.2433516e+01 5 0 2 0 0 8
-1.46194e-01 5.28876e-01 -1.6497902e+03 -1.1022000e-01 1.2162859e+01 5 0 2 0 0 10
1.97503e-01 5.90543e-01 -1.9369680e+03 -2.6869100e+00 1.2337675e+01 6 0 1 0 0 13
2.02952e-01 5.87856e-01 -1.9395345e+03 -2.5007800e+00 1.2340636e+01 6 0 1 0 0 13
-1.21150e-01 5.82352e-01 -1.8112662e+03 -2.7044900e+00 1.2051676e+01 5 0 2 0 0 12
2.25281e-01 6.04754e-01 -1.9380771e+03 -2.5641300e+00 1.2305291e+01 6 0 1 0 0 13
1.80249e-01 6.38965e-01 -1.9321541e+03 -2.8278900e+00 1.2568951e+01 6 0 1 0 0 13
-1.55552e-01 4.26672e-01 -1.5533839e+03 -2.6702000e-01 1.1130058e+01 5 0 2 0 0 8
-2.21654e-01 3.10712e-01 -1.3976591e+03 -1.7001000e-01 1.0747442e+01 5 0 2 0 0 6
